wmo,name,country,latitude,longitude,source,epw_url
027080,Karvia Alkkia,FIN,62.1833,22.7997,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SA_Satakunta/FIN_SA_Karvia.Alkkia.027080_TMYx.2007-2021.zip
029310,Kaskinen Salgrund,FIN,62.3336,21.1903,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/OS_Ostrobothnia/FIN_OS_Kaskinen.Salgrund.029310_TMYx.2007-2021.zip
029860,Katajaluoto,FIN,60.1,24.917,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/US_Uusimaa/FIN_US_Katajaluoto.029860_TMYx.zip
027690,Kauhajoki Kuja Kokko,FIN,62.4133,22.1836,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Kauhajoki.Kuja.Kokko.027690_TMYx.2007-2021.zip
029130,Kauhava AF,FIN,63.1358,23.0528,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Kauhava.AF.029130_TMYx.2007-2021.zip
028620,Kemi Ajos,FIN,65.673,24.5153,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Kemi.Ajos.028620_TMYx.2007-2021.zip
028630,Kemi I Lighthouse,FIN,65.3853,24.0961,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Kemi.I.Lighthouse.028630_TMYx.2007-2021.zip
028640,Kemi-Tornio AP,FIN,65.7836,24.5794,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Kemi-Tornio.AP.028640_TMYx.2007-2021.zip
028140,Kemijarvi AF,FIN,66.7156,27.1592,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Kemijarvi.AF.028140_TMYx.2007-2021.zip
029060,Kemionsaari Kemio,FIN,60.1711,22.7578,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SF_Southwest_Finland/FIN_SF_Kemionsaari.Kemio.029060_TMYx.2007-2021.zip
027430,Kemionsaari Vano,FIN,59.8694,22.1933,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SF_Southwest_Finland/FIN_SF_Kemionsaari.Vano.027430_TMYx.2007-2021.zip
027010,Kilpisjarvi Saana,FIN,69.0428,20.8514,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Kilpisjarvi.Saana.027010_TMYx.2007-2021.zip
027940,Kirkkonummi Makiluoto,FIN,59.9203,24.3494,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/US_Uusimaa/FIN_US_Kirkkonummi.Makiluoto.027940_TMYx.2007-2021.zip
027200,Kittila AP,FIN,67.6961,24.8581,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Kittila.AP.027200_TMYx.2007-2021.zip
028600,Kittila KK,FIN,67.6522,24.9017,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Kittila.KK.028600_TMYx.2007-2021.zip
028240,Kittila Kenttarova,FIN,67.9872,24.2428,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Kittila.Kenttarova.028240_TMYx.2007-2021.zip
027230,Kittila Levitunturi,FIN,67.7847,24.8531,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Kittila.Levitunturi.027230_TMYx.2007-2021.zip
027640,Kittila Lompolonvuoma,FIN,67.9975,24.2094,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Kittila.Lompolonvuoma.027640_TMYx.2007-2021.zip
028820,Kittila Matorova,FIN,68.0,24.24,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Kittila.Matorova.028820_TMYx.2007-2021.zip
027170,Kittila Pokka AF,FIN,68.1697,25.7831,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Kittila.Pokka.AF.027170_TMYx.2007-2021.zip
029370,Kokemaki Tulkkila,FIN,61.2531,22.3461,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SA_Satakunta/FIN_SA_Kokemaki.Tulkkila.029370_TMYx.2007-2021.zip
028520,Kokkola Hollihaka,FIN,63.8444,23.1244,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/CO_Central_Ostrobothnia/FIN_CO_Kokkola.Hollihaka.028520_TMYx.2007-2021.zip
027210,Kokkola Tankar,FIN,63.9508,22.8444,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/CO_Central_Ostrobothnia/FIN_CO_Kokkola.Tankar.027210_TMYx.2007-2021.zip
029030,Kokkola-Pietarsaari AP,FIN,63.7175,23.1386,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/OS_Ostrobothnia/FIN_OS_Kokkola-Pietarsaari.AP.029030_TMYx.2007-2021.zip
027800,Korsnas Bredskaret,FIN,62.9344,21.1853,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/OS_Ostrobothnia/FIN_OS_Korsnas.Bredskaret.027800_TMYx.2007-2021.zip
029670,Kotka Haapasaari,FIN,60.2867,27.1853,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/KY_Kymenlaakso/FIN_KY_Kotka.Haapasaari.029670_TMYx.2007-2021.zip
029760,Kotka Rankki,FIN,60.3753,26.9589,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/KY_Kymenlaakso/FIN_KY_Kotka.Rankki.029760_TMYx.2007-2021.zip
028300,Kouvola Anjala,FIN,60.6964,26.8111,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/KY_Kymenlaakso/FIN_KY_Kouvola.Anjala.028300_TMYx.2007-2021.zip
029660,Kouvola-Utti AB,FIN,60.8906,26.9411,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/KY_Kymenlaakso/FIN_KY_Kouvola-Utti.AB.029660_TMYx.2007-2021.zip
027520,Kristiinankaupunki Lighthouse,FIN,62.2036,21.1697,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/OS_Ostrobothnia/FIN_OS_Kristiinankaupunki.Lighthouse.027520_TMYx.2007-2021.zip
027990,Kuhmo Kalliojoki,FIN,64.2978,30.1664,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/KA_Kainuu/FIN_KA_Kuhmo.Kalliojoki.027990_TMYx.2007-2021.zip
027880,Kuopio Maaninka,FIN,63.1433,27.3131,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NS_North_Savo/FIN_NS_Kuopio.Maaninka.027880_TMYx.2007-2021.zip
027320,Kuopio Ritoniemi,FIN,62.7989,27.905,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NS_North_Savo/FIN_NS_Kuopio.Ritoniemi.027320_TMYx.2007-2021.zip
029550,Kuopio Savilahti,FIN,62.8925,27.6333,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NS_North_Savo/FIN_NS_Kuopio.Savilahti.029550_TMYx.2007-2021.zip
029640,Kustavi Isokari,FIN,60.7222,21.0267,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SF_Southwest_Finland/FIN_SF_Kustavi.Isokari.029640_TMYx.2007-2021.zip
028690,Kuusamo AP,FIN,65.9956,29.2225,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NO_North_Ostrobothnia/FIN_NO_Kuusamo.AP.028690_TMYx.2007-2021.zip
028110,Kuusamo Kiutakongas,FIN,66.37,29.3119,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NO_North_Ostrobothnia/FIN_NO_Kuusamo.Kiutakongas.028110_TMYx.2007-2021.zip
027600,Kuusamo Ruka Talvijarvi,FIN,66.1714,29.1364,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NO_North_Ostrobothnia/FIN_NO_Kuusamo.Ruka.Talvijarvi.027600_TMYx.2007-2021.zip
028680,Kuusamo Rukatunturi,FIN,66.1661,29.1517,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NO_North_Ostrobothnia/FIN_NO_Kuusamo.Rukatunturi.028680_TMYx.2007-2021.zip
029610,Kuuskajaskari,FIN,61.1339,21.3668,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SA_Satakunta/FIN_SA_Kuuskajaskari.029610_TMYx.zip
029650,Lahti Laune,FIN,60.9622,25.6308,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/PH_Paijat-Hame/FIN_PH_Lahti.Laune.029650_TMYx.2007-2021.zip
029580,Lappeenranta AP,FIN,61.0442,28.1511,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SK_South_Karelia/FIN_SK_Lappeenranta.AP.029580_TMYx.2007-2021.zip
029190,Lappeenranta Hiekkapakka,FIN,61.1981,28.4728,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SK_South_Karelia/FIN_SK_Lappeenranta.Hiekkapakka.029190_TMYx.2007-2021.zip
027330,Lappeenranta Konnunsuo,FIN,61.0389,28.5639,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SK_South_Karelia/FIN_SK_Lappeenranta.Konnunsuo.027330_TMYx.2007-2021.zip
029590,Lappeenranta Lepola,FIN,61.0575,28.2086,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SK_South_Karelia/FIN_SK_Lappeenranta.Lepola.029590_TMYx.2007-2021.zip
027960,Lieksa Lampela,FIN,63.3211,30.0458,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NK_North_Karelia/FIN_NK_Lieksa.Lampela.027960_TMYx.2007-2021.zip
027930,Liperi Tuiskavanluoto,FIN,62.5461,29.6682,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NK_North_Karelia/FIN_NK_Liperi.Tuiskavanluoto.027930_TMYx.2007-2021.zip
027060,Lohja Porla,FIN,60.2442,24.0492,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/US_Uusimaa/FIN_US_Lohja.Porla.027060_TMYx.2007-2021.zip
029920,Loviisa Orrengrund,FIN,60.275,26.4444,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/US_Uusimaa/FIN_US_Loviisa.Orrengrund.029920_TMYx.2007-2021.zip
027650,Luhanka Judinsalo,FIN,61.7044,25.5053,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/CF_Central_Finland/FIN_CF_Luhanka.Judinsalo.027650_TMYx.2007-2021.zip
028730,Marjaniemi-Hailuoto Island,FIN,65.0397,24.5611,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NO_North_Ostrobothnia/FIN_NO_Marjaniemi-Hailuoto.Island.028730_TMYx.2007-2021.zip
029010,Masskar Island,FIN,63.728,22.5837,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/OS_Ostrobothnia/FIN_OS_Masskar.Island.029010_TMYx.zip
029470,Mikkeli AP,FIN,61.6886,27.2022,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Mikkeli.AP.029470_TMYx.2007-2021.zip
029210,Moikipaa,FIN,62.8651,21.2846,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/OS_Ostrobothnia/FIN_OS_Moikipaa.029210_TMYx.zip
029270,Multia Karhila,FIN,62.5106,24.8078,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/CF_Central_Finland/FIN_CF_Multia.Karhila.029270_TMYx.2007-2021.zip
028230,Muonio Alamuonio,FIN,67.9583,23.6847,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Muonio.Alamuonio.028230_TMYx.2007-2021.zip
028200,Muonio Laukukero,FIN,68.0628,24.0333,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Muonio.Laukukero.028200_TMYx.2007-2021.zip
028210,Muonio Sammaltunturi,FIN,67.9733,24.1158,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Muonio.Sammaltunturi.028210_TMYx.2007-2021.zip
029100,Mustasaari Valassaaret,FIN,63.4356,21.0644,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/OS_Ostrobothnia/FIN_OS_Mustasaari.Valassaaret.029100_TMYx.2007-2021.zip
029050,Nivala,FIN,63.917,24.967,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NO_North_Ostrobothnia/FIN_NO_Nivala.029050_TMYx.zip
029830,Nurmijarvi Geophysical Obs,FIN,60.5089,24.6536,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/US_Uusimaa/FIN_US_Nurmijarvi.Geophysical.Obs.029830_TMYx.2007-2021.zip
028750,Oulu AP,FIN,64.9264,25.3728,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NO_North_Ostrobothnia/FIN_NO_Oulu.AP.028750_TMYx.2007-2021.zip
028760,Oulu Vihreasaari Harbour,FIN,65.0064,25.3933,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NO_North_Ostrobothnia/FIN_NO_Oulu.Vihreasaari.Harbour.028760_TMYx.2007-2021.zip
029500,Parainen Fagerholm Island,FIN,60.1117,21.6983,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SF_Southwest_Finland/FIN_SF_Parainen.Fagerholm.Island.029500_TMYx.2007-2021.zip
027340,Parikkala Koitsanlahti,FIN,61.4447,29.4611,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SK_South_Karelia/FIN_SK_Parikkala.Koitsanlahti.027340_TMYx.2007-2021.zip
027050,Pelkosenniemi Pyhatunturi,FIN,67.0219,27.2183,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Pelkosenniemi.Pyhatunturi.027050_TMYx.2007-2021.zip
028440,Pello,FIN,66.7728,23.9631,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Pello.028440_TMYx.2007-2021.zip
029200,Pietarsaari Kallan,FIN,63.7514,22.5228,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/OS_Ostrobothnia/FIN_OS_Pietarsaari.Kallan.029200_TMYx.2007-2021.zip
029520,Pori AP,FIN,61.4672,21.7881,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SA_Satakunta/FIN_SA_Pori.AP.029520_TMYx.2007-2021.zip
029260,Pori Railway Stn,FIN,61.4789,21.7833,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SA_Satakunta/FIN_SA_Pori.Railway.Stn.029260_TMYx.2007-2021.zip
027510,Pori Tahkoluoto Harbour,FIN,61.6303,21.3758,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SA_Satakunta/FIN_SA_Pori.Tahkoluoto.Harbour.027510_TMYx.2007-2021.zip
029910,Porvoo Emasalo,FIN,60.2039,25.6256,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/US_Uusimaa/FIN_US_Porvoo.Emasalo.029910_TMYx.2007-2021.zip
027590,Porvoo Harabacka,FIN,60.3917,25.6072,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/US_Uusimaa/FIN_US_Porvoo.Harabacka.027590_TMYx.2007-2021.zip
029870,Porvoo Kallbadagrund,FIN,59.9853,25.5986,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/US_Uusimaa/FIN_US_Porvoo.Kallbadagrund.029870_TMYx.2007-2021.zip
028660,Pudasjarvi AF,FIN,65.4139,26.9631,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NO_North_Ostrobothnia/FIN_NO_Pudasjarvi.AF.028660_TMYx.2007-2021.zip
028590,Puolanka Paljakka,FIN,64.6642,28.0567,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/KA_Kainuu/FIN_KA_Puolanka.Paljakka.028590_TMYx.2007-2021.zip
027180,Puumala KK Urheilukentta,FIN,61.5225,28.185,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Puumala.KK.Urheilukentta.027180_TMYx.2007-2021.zip
027380,Pyhajarvi Ojakyla,FIN,63.7358,25.7058,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NO_North_Ostrobothnia/FIN_NO_Pyhajarvi.Ojakyla.027380_TMYx.2007-2021.zip
028720,Raahe Lapaluoto Harbour,FIN,64.6658,24.4069,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NO_North_Ostrobothnia/FIN_NO_Raahe.Lapaluoto.Harbour.028720_TMYx.2007-2021.zip
028000,Raahe Nahkiainen,FIN,64.612,23.8961,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NO_North_Ostrobothnia/FIN_NO_Raahe.Nahkiainen.028000_TMYx.2007-2021.zip
027570,Raasepori Jussaro,FIN,59.8205,23.5764,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/US_Uusimaa/FIN_US_Raasepori.Jussaro.027570_TMYx.2007-2021.zip
027720,Rantasalmi Rukkasluoto,FIN,62.063,28.5661,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Rantasalmi.Rukkasluoto.027720_TMYx.2007-2021.zip
028810,Ranua AP,FIN,65.9769,26.3675,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Ranua.AP.028810_TMYx.2007-2021.zip
027610,Rauma Kylmapihlaja Lighthouse,FIN,61.1447,21.3028,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SA_Satakunta/FIN_SA_Rauma.Kylmapihlaja.Lighthouse.027610_TMYx.2007-2021.zip
027890,Rautavaara Yla-Luosta,FIN,63.3781,28.6617,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NS_North_Savo/FIN_NS_Rautavaara.Yla-Luosta.027890_TMYx.2007-2021.zip
028450,Rovaniemi AP,FIN,66.5625,25.822,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Rovaniemi.AP.028450_TMYx.2007-2021.zip
028130,Rovaniemi Apukka,FIN,66.5794,26.0108,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Rovaniemi.Apukka.028130_TMYx.2007-2021.zip
028470,Rovaniemi Rautatieasema,FIN,66.4983,25.7083,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Rovaniemi.Rautatieasema.028470_TMYx.2007-2021.zip
028170,Saariselka Kaunispaa,FIN,68.4339,27.4442,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Saariselka.Kaunispaa.028170_TMYx.2007-2021.zip
028490,Salla KK Myllytie,FIN,66.8342,28.6742,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Salla.KK.Myllytie.028490_TMYx.2007-2021.zip
027450,Salla Naruska,FIN,67.1622,29.1778,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Salla.Naruska.027450_TMYx.2007-2021.zip
028190,Salla Varriotunturi,FIN,67.7486,29.6114,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Salla.Varriotunturi.028190_TMYx.2007-2021.zip
027560,Salo Karkka,FIN,60.3739,23.1131,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SF_Southwest_Finland/FIN_SF_Salo.Karkka.027560_TMYx.2007-2021.zip
027770,Salo Kiikala AF,FIN,60.4642,23.6497,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SF_Southwest_Finland/FIN_SF_Salo.Kiikala.AF.027770_TMYx.2007-2021.zip
029480,Savonlinna AP,FIN,61.9464,28.9317,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Savonlinna.AP.029480_TMYx.2007-2021.zip
027780,Savonlinna Punkaharju,FIN,61.8019,29.3153,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SS_South_Savo/FIN_SS_Savonlinna.Punkaharju.027780_TMYx.2007-2021.zip
028150,Savukoski KK,FIN,67.2861,28.1769,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Savukoski.KK.028150_TMYx.2007-2021.zip
029245,Seinajoki AP,FIN,62.692,22.832,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Seinajoki.AP.029245_TMYx.2007-2021.zip
028330,Seinajoki Pelma,FIN,62.9381,22.4889,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SO_South_Ostrobothnia/FIN_SO_Seinajoki.Pelma.028330_TMYx.2007-2021.zip
028030,Siikajoki Revonlahti,FIN,64.6839,25.0881,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NO_North_Ostrobothnia/FIN_NO_Siikajoki.Revonlahti.028030_TMYx.2007-2021.zip
029170,Silinjarvi-Kuopio AP,FIN,63.0083,27.7994,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NS_North_Savo/FIN_NS_Silinjarvi-Kuopio.AP.029170_TMYx.2007-2021.zip
028360,Sodankyla AP,FIN,67.395,26.619,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Sodankyla.AP.028360_TMYx.2007-2021.zip
027190,Sodankyla Lokka,FIN,67.8214,27.7464,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Sodankyla.Lokka.027190_TMYx.2007-2021.zip
028160,Sodankyla Vuotso,FIN,68.0842,27.185,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Sodankyla.Vuotso.028160_TMYx.2007-2021.zip
029490,Somero Salkola,FIN,60.6467,23.8058,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SF_Southwest_Finland/FIN_SF_Somero.Salkola.029490_TMYx.2007-2021.zip
027390,Sotkamo Kuolaniemi,FIN,64.112,28.3364,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/KA_Kainuu/FIN_KA_Sotkamo.Kuolaniemi.027390_TMYx.2007-2021.zip
027810,Strommingsbadn,FIN,62.9786,20.74,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/OS_Ostrobothnia/FIN_OS_Strommingsbadn.027810_TMYx.2007-2021.zip
029730,Suomusjarvi,FIN,60.4,23.767,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SF_Southwest_Finland/FIN_SF_Suomusjarvi.029730_TMYx.zip
028790,Suomussalmi,FIN,64.9,29.017,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/KA_Kainuu/FIN_KA_Suomussalmi.028790_TMYx.zip
028890,Suomussalmi Pesio,FIN,64.9314,28.7467,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/KA_Kainuu/FIN_KA_Suomussalmi.Pesio.028890_TMYx.2007-2021.zip
29440,TAMPERE,FIN,61.42,23.58,IWEC,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/FIN/FIN_Tampere.029440_IWEC/FIN_Tampere.029440_IWEC.zip
028040,Taivalkoski KK Urheilutie,FIN,65.575,28.2178,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NO_North_Ostrobothnia/FIN_NO_Taivalkoski.KK.Urheilutie.028040_TMYx.2007-2021.zip
027630,Tampere Harmala,FIN,61.4658,23.7467,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Harmala.027630_TMYx.2007-2021.zip
029440,Tampere Pirkkala AP,FIN,61.4203,23.6175,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Pirkkala.AP.029440_TMYx.2007-2021.zip
027440,Tampere Satakunnankatu,FIN,61.5011,23.7647,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Satakunnankatu.027440_TMYx.2007-2021.zip
029430,Tampere Siilinkari,FIN,61.5175,23.7536,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/TR_Tampere_Region/FIN_TR_Tampere.Siilinkari.029430_TMYx.2007-2021.zip
028320,Tohmajarvi Kemie,FIN,62.2353,30.3467,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/NK_North_Karelia/FIN_NK_Tohmajarvi.Kemie.028320_TMYx.2007-2021.zip
027370,Toholampi Laitala,FIN,63.8214,24.1633,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/CO_Central_Ostrobothnia/FIN_CO_Toholampi.Laitala.027370_TMYx.2007-2021.zip
028800,Tornio Torppi,FIN,65.8469,24.1736,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Tornio.Torppi.028800_TMYx.2007-2021.zip
029720,Turku AP,FIN,60.5156,22.2792,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SF_Southwest_Finland/FIN_SF_Turku.AP.029720_TMYx.2007-2021.zip
027730,Turku Artukainen,FIN,60.4544,22.1786,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SF_Southwest_Finland/FIN_SF_Turku.Artukainen.027730_TMYx.2007-2021.zip
027470,Turku Rajakari,FIN,60.3778,22.0964,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/SF_Southwest_Finland/FIN_SF_Turku.Rajakari.027470_TMYx.2007-2021.zip
028050,Utsjoki Kevo,FIN,69.75,27.0,TMYx,https://climate.onebuilding.org/WMO_Region_6_Europe/FIN_Finland/LA_Lapland/FIN_LA_Utsjoki.Kevo.028050_TMYx.2007-2021.zip
